Date,Indian rupee (INR)
1983-06-10,4139.28
1983-06-13,4169.33
1983-06-14,4184.66
1983-06-15,4071.61
1983-06-16,4125.13
1983-06-17,4191.62
1983-06-20,4139.66
1983-06-21,4200.69
1983-06-22,4239.43
1983-06-23,4214.25
1983-06-24,4207.79
1983-06-27,4275.16
1983-06-28,4145.85
1983-06-29,4197.94
1983-06-30,4183.61
1983-07-01,4179.52
1983-07-04,4177.65
1983-07-05,4165.32
1983-07-06,4123.74
1983-07-07,4162.47
1983-07-08,4239.62
1983-07-11,4293.2
1983-07-12,4341.26
1983-07-13,4311.31
1983-07-14,4282.05
1983-07-15,4255.15
1983-07-18,4275.4
1983-07-19,4278.04
1983-07-20,4276.45
1983-07-21,4336.04
1983-07-22,4225.68
1983-07-25,4263.25
1983-07-26,4286.43
1983-07-27,4292.75
1983-07-28,4300.92
1983-07-29,4290.99
1983-08-01,4204.59
1983-08-02,4200.75
1983-08-03,4188.78
1983-08-04,4199.28
1983-08-05,4134.06
1983-08-08,4144.94
1983-08-09,4190.65
1983-08-10,4152.41
1983-08-11,4177.0
1983-08-12,4187.94
1983-08-15,4215.61
1983-08-16,4260.69
1983-08-17,4246.58
1983-08-18,4277.68
1983-08-19,4267.2
1983-08-22,4258.83
1983-08-23,4333.35
1983-08-24,4327.91
1983-08-25,4320.32
1983-08-26,4285.53
1983-08-29,4285.53
1983-08-30,4278.49
1983-08-31,4219.66
1983-09-01,4234.89
1983-09-02,4273.57
1983-09-05,4284.0
1983-09-06,4272.36
1983-09-07,4240.46
1983-09-08,4228.54
1983-09-09,4219.3
1983-09-12,4231.43
1983-09-13,4149.73
1983-09-14,4143.86
1983-09-15,4093.89
1983-09-16,4126.35
1983-09-19,4160.47
1983-09-20,4218.98
1983-09-21,4188.07
1983-09-22,4196.93
1983-09-23,4212.85
1983-09-26,4261.62
1983-09-27,4228.58
1983-09-28,4235.95
1983-09-29,4176.11
1983-09-30,4123.34
1983-10-03,3993.34
1983-10-04,4009.59
1983-10-05,3946.96
1983-10-06,4047.61
1983-10-07,4002.53
1983-10-10,4069.04
1983-10-11,4093.13
1983-10-12,4019.83
1983-10-13,4048.88
1983-10-14,4075.25
1983-10-17,4073.02
1983-10-18,4048.67
1983-10-19,4010.89
1983-10-20,3976.47
1983-10-21,4025.36
1983-10-24,4047.88
1983-10-25,4060.06
1983-10-26,4059.7
1983-10-27,3953.35
1983-10-28,3974.06
1983-10-31,3923.47
1983-11-01,3885.46
1983-11-02,3906.64
1983-11-03,3924.35
1983-11-04,3933.17
1983-11-07,3879.24
1983-11-08,3932.66
1983-11-09,3935.93
1983-11-10,3936.87
1983-11-11,3951.78
1983-11-14,3967.7
1983-11-15,3962.53
1983-11-16,3970.56
1983-11-17,3923.73
1983-11-18,3944.64
1983-11-21,3900.57
1983-11-22,3899.68
1983-11-23,3916.56
1983-11-24,3912.28
1983-11-25,3931.39
1983-11-28,3981.72
1983-11-29,4082.51
1983-11-30,4218.59
1983-12-01,4155.23
1983-12-02,4191.14
1983-12-05,4211.91
1983-12-06,4147.69
1983-12-07,4187.07
1983-12-08,4181.05
1983-12-09,4051.47
1983-12-12,4089.32
1983-12-13,4091.4
1983-12-14,4083.53
1983-12-15,4065.21
1983-12-16,4021.63
1983-12-19,3955.83
1983-12-20,3957.41
1983-12-21,3983.08
1983-12-22,3983.93
1983-12-23,3976.41
1983-12-26,3976.41
1983-12-27,3976.41
1983-12-28,3987.63
1983-12-29,3952.41
1983-12-30,3995.04
1984-01-02,3995.04
1984-01-03,4072.93
1984-01-04,4005.14
1984-01-05,4026.41
1984-01-06,4004.48
1984-01-09,3841.83
1984-01-10,3913.72
1984-01-11,3946.6
1984-01-12,3974.89
1984-01-13,4005.85
1984-01-16,3926.13
1984-01-17,3971.2
1984-01-18,3930.34
1984-01-19,3982.74
1984-01-20,4035.35
1984-01-23,3985.15
1984-01-24,3910.62
1984-01-25,3927.47
1984-01-26,3955.18
1984-01-27,3936.76
1984-01-30,3949.48
1984-01-31,4002.4
1984-02-01,4039.61
1984-02-02,4088.66
1984-02-03,4132.13
1984-02-06,4069.52
1984-02-07,4085.52
1984-02-08,4150.1
1984-02-09,4117.75
1984-02-10,4089.23
1984-02-13,4046.55
1984-02-14,4008.6
1984-02-15,4085.74
1984-02-16,4081.94
1984-02-17,4070.45
1984-02-20,4121.55
1984-02-21,4174.5
1984-02-22,4201.54
1984-02-23,4266.31
1984-02-24,4225.77
1984-02-27,4198.04
1984-02-28,4251.93
1984-02-29,4220.11
1984-03-01,4238.98
1984-03-02,4271.55
1984-03-05,4350.16
1984-03-06,4301.8
1984-03-07,4312.87
1984-03-08,4257.02
1984-03-09,4310.86
1984-03-12,4218.59
1984-03-13,4208.28
1984-03-14,4281.81
1984-03-15,4192.66
1984-03-16,4225.03
1984-03-19,4207.37
1984-03-20,4239.61
1984-03-21,4230.94
1984-03-22,4210.07
1984-03-23,4152.5
1984-03-26,4180.74
1984-03-27,4143.25
1984-03-28,4135.79
1984-03-29,4180.43
1984-03-30,4169.12
1984-04-02,4180.85
1984-04-03,4084.61
1984-04-04,4072.49
1984-04-05,4081.42
1984-04-06,4047.39
1984-04-09,4077.51
1984-04-10,4107.53
1984-04-11,4099.52
1984-04-12,4127.0
1984-04-13,4103.0
1984-04-16,4127.33
1984-04-17,4106.17
1984-04-18,4118.82
1984-04-19,4168.91
1984-04-20,4168.91
1984-04-23,4168.91
1984-04-24,4186.49
1984-04-25,4143.46
1984-04-26,4171.6
1984-04-27,4109.13
1984-04-30,4094.22
1984-05-01,4083.44
1984-05-02,4106.38
1984-05-03,4108.69
1984-05-04,4166.82
1984-05-07,4166.82
1984-05-08,4074.69
1984-05-09,4080.03
1984-05-10,4048.79
1984-05-11,4100.63
1984-05-14,4051.64
1984-05-15,4101.29
1984-05-16,4109.63
1984-05-17,4136.1
1984-05-18,4134.06
1984-05-21,4189.72
1984-05-22,4179.62
1984-05-23,4185.9
1984-05-24,4116.08
1984-05-25,4211.26
1984-05-28,4211.26
1984-05-29,4239.92
1984-05-30,4234.18
1984-05-31,4218.34
1984-06-01,4297.45
1984-06-04,4336.41
1984-06-05,4322.12
1984-06-06,4295.54
1984-06-07,4295.15
1984-06-08,4239.73
1984-06-11,4223.88
1984-06-12,4124.51
1984-06-13,4109.53
1984-06-14,4127.48
1984-06-15,4115.88
1984-06-18,4082.06
1984-06-19,4078.11
1984-06-20,4095.74
1984-06-21,4095.94
1984-06-22,4137.08
1984-06-25,4107.03
1984-06-26,4118.11
1984-06-27,4132.49
1984-06-28,4139.66
1984-06-29,4178.15
1984-07-02,4107.03
1984-07-03,4181.58
1984-07-04,4152.38
1984-07-05,4099.56
1984-07-06,4025.58
1984-07-09,3779.28
1984-07-10,3902.84
1984-07-11,3759.82
1984-07-12,3831.21
1984-07-13,3837.97
1984-07-16,3981.51
1984-07-17,3951.43
1984-07-18,3930.95
1984-07-19,3972.87
1984-07-20,3935.45
1984-07-23,3837.4
1984-07-24,3839.76
1984-07-25,3831.92
1984-07-26,3942.23
1984-07-27,3882.77
1984-07-30,3860.24
1984-07-31,3919.92
1984-08-01,3875.3
1984-08-02,3914.87
1984-08-03,4003.99
1984-08-06,4092.39
1984-08-07,4016.42
1984-08-08,3931.16
1984-08-09,3946.58
1984-08-10,4047.7
1984-08-13,3962.04
1984-08-14,4002.16
1984-08-15,4074.57
1984-08-16,4019.87
1984-08-17,4041.98
1984-08-20,4046.23
1984-08-21,3985.65
1984-08-22,3976.85
1984-08-23,4046.29
1984-08-24,4048.63
1984-08-27,4048.63
1984-08-28,3994.35
1984-08-29,4005.22
1984-08-30,4036.12
1984-08-31,4007.92
1984-09-03,4011.99
1984-09-04,4005.49
1984-09-05,3973.75
1984-09-06,3986.71
1984-09-07,3990.83
1984-09-10,3952.93
1984-09-11,3978.42
1984-09-12,3988.49
1984-09-13,3950.15
1984-09-14,4002.91
1984-09-17,3963.69
1984-09-18,3972.5
1984-09-19,3999.66
1984-09-20,4080.31
1984-09-21,3940.74
1984-09-24,4108.47
1984-09-25,4111.61
1984-09-26,4078.26
1984-09-27,4094.56
1984-09-28,4140.01
1984-10-01,4061.2
1984-10-02,4090.84
1984-10-03,4091.06
1984-10-04,4082.03
1984-10-05,4140.34
1984-10-08,4101.87
1984-10-09,4080.04
1984-10-10,4001.24
1984-10-11,4045.29
1984-10-12,4033.67
1984-10-15,4085.82
1984-10-16,4090.74
1984-10-17,4092.72
1984-10-18,4097.84
1984-10-19,4097.56
1984-10-22,4083.06
1984-10-23,4071.91
1984-10-24,4064.17
1984-10-25,4036.52
1984-10-26,4070.46
1984-10-29,4055.15
1984-10-30,4031.44
1984-10-31,4016.96
1984-11-01,4042.73
1984-11-02,4036.88
1984-11-05,4049.29
1984-11-06,4162.46
1984-11-07,4115.78
1984-11-08,4135.79
1984-11-09,4120.45
1984-11-12,4066.63
1984-11-13,4181.73
1984-11-14,4146.43
1984-11-15,4137.75
1984-11-16,4152.57
1984-11-19,4119.3
1984-11-20,4155.2
1984-11-21,4185.69
1984-11-22,4162.83
1984-11-23,4144.12
1984-11-26,4113.02
1984-11-27,4037.13
1984-11-28,3997.06
1984-11-29,4036.14
1984-11-30,4015.97
1984-12-03,3994.27
1984-12-04,4005.63
1984-12-05,4041.24
1984-12-06,4013.17
1984-12-07,4045.95
1984-12-10,3972.43
1984-12-11,4001.58
1984-12-12,3979.6
1984-12-13,3998.35
1984-12-14,3930.86
1984-12-17,3864.9
1984-12-18,3766.17
1984-12-19,3798.21
1984-12-20,3721.7
1984-12-21,3774.37
1984-12-24,3758.16
1984-12-25,3758.16
1984-12-26,3758.16
1984-12-27,3835.54
1984-12-28,3787.65
1984-12-31,3825.85
1985-01-01,3825.85
1985-01-02,3787.05
1985-01-03,3718.88
1985-01-04,3759.64
1985-01-07,3741.23
1985-01-08,3820.7
1985-01-09,3742.23
1985-01-10,3853.39
1985-01-11,3845.57
1985-01-14,3790.08
1985-01-15,3804.07
1985-01-16,3818.67
1985-01-17,3859.89
1985-01-18,3883.32
1985-01-21,3891.13
1985-01-22,3864.48
1985-01-23,3842.37
1985-01-24,3815.78
1985-01-25,3805.49
1985-01-28,3789.62
1985-01-29,3830.1
1985-01-30,3793.73
1985-01-31,3834.78
1985-02-01,3861.16
1985-02-04,3839.36
1985-02-05,3844.69
1985-02-06,3863.15
1985-02-07,3843.06
1985-02-08,3861.46
1985-02-11,3871.41
1985-02-12,3933.16
1985-02-13,3919.84
1985-02-14,3918.76
1985-02-15,3908.11
1985-02-18,3917.56
1985-02-19,3923.52
1985-02-20,3943.74
1985-02-21,3942.27
1985-02-22,3918.61
1985-02-25,3855.67
1985-02-26,3740.12
1985-02-27,3702.36
1985-02-28,3783.14
1985-03-01,3751.75
1985-03-04,3790.93
1985-03-05,3784.45
1985-03-06,3687.17
1985-03-07,3783.28
1985-03-08,3758.38
1985-03-11,3730.76
1985-03-12,3697.43
1985-03-13,3767.67
1985-03-14,3782.81
1985-03-15,3756.1
1985-03-18,3742.59
1985-03-19,3878.1
1985-03-20,4181.54
1985-03-21,3828.91
1985-03-22,4042.68
1985-03-25,3936.96
1985-03-26,3988.52
1985-03-27,4016.05
1985-03-28,4080.35
1985-03-29,4001.58
1985-04-01,4022.65
1985-04-02,3965.64
1985-04-03,4009.19
1985-04-04,3960.84
1985-04-05,3960.84
1985-04-08,3960.84
1985-04-09,4084.0
1985-04-10,4046.75
1985-04-11,4012.51
1985-04-12,4053.6
1985-04-15,3989.5
1985-04-16,4049.84
1985-04-17,3983.93
1985-04-18,3883.4
1985-04-19,3932.4
1985-04-22,4024.53
1985-04-23,4062.14
1985-04-24,4045.28
1985-04-25,4049.37
1985-04-26,3962.71
1985-04-29,3978.42
1985-04-30,3994.61
1985-05-01,3938.15
1985-05-02,3933.1
1985-05-03,3934.24
1985-05-06,3934.24
1985-05-07,3880.04
1985-05-08,3941.57
1985-05-09,3875.67
1985-05-10,3890.53
1985-05-13,3864.04
1985-05-14,3983.86
1985-05-15,3985.66
1985-05-16,3977.95
1985-05-17,3943.93
1985-05-20,3961.42
1985-05-21,3893.93
1985-05-22,3935.86
1985-05-23,3903.64
1985-05-24,3917.34
1985-05-27,3917.34
1985-05-28,3919.05
1985-05-29,3836.29
1985-05-30,3898.39
1985-05-31,3856.98
1985-06-03,3927.43
1985-06-04,3966.56
1985-06-05,3937.0
1985-06-06,3892.8
1985-06-07,3903.47
1985-06-10,3891.6
1985-06-11,3921.49
1985-06-12,3907.49
1985-06-13,3907.42
1985-06-14,3912.42
1985-06-17,3936.72
1985-06-18,3948.26
1985-06-19,3996.27
1985-06-20,3944.61
1985-06-21,3851.55
1985-06-24,3875.95
1985-06-25,3901.92
1985-06-26,3871.99
1985-06-27,3886.99
1985-06-28,3874.71
1985-07-01,3847.11
1985-07-02,3774.71
1985-07-03,3790.2
1985-07-04,3801.18
1985-07-05,3804.34
1985-07-08,3777.68
1985-07-09,3779.3
1985-07-10,3803.12
1985-07-11,3755.71
1985-07-12,3757.52
1985-07-15,3798.24
1985-07-16,3850.64
1985-07-17,3816.45
1985-07-18,3790.99
1985-07-19,3799.15
1985-07-22,3791.46
1985-07-23,3809.43
1985-07-24,3790.94
1985-07-25,3755.26
1985-07-26,3755.99
1985-07-29,3831.63
1985-07-30,3828.58
1985-07-31,3901.28
1985-08-01,3868.77
1985-08-02,3843.53
1985-08-05,3860.86
1985-08-06,3861.87
1985-08-07,3856.85
1985-08-08,3840.78
1985-08-09,3843.05
1985-08-12,3836.11
1985-08-13,3871.12
1985-08-14,3877.75
1985-08-15,3913.83
1985-08-16,3983.59
1985-08-19,4019.18
1985-08-20,3980.9
1985-08-21,3985.68
1985-08-22,3939.92
1985-08-23,3925.49
1985-08-26,3925.49
1985-08-27,3972.32
1985-08-28,4019.04
1985-08-29,4011.91
1985-08-30,3973.95
1985-09-02,3986.9
1985-09-03,3963.19
1985-09-04,3981.69
1985-09-05,3944.53
1985-09-06,4121.54
1985-09-09,3914.79
1985-09-10,3937.87
1985-09-11,3978.5
1985-09-12,3894.63
1985-09-13,3854.85
1985-09-16,3875.35
1985-09-17,3886.93
1985-09-18,3867.89
1985-09-19,3880.87
1985-09-20,3849.9
1985-09-23,3785.64
1985-09-24,3867.91
1985-09-25,3853.46
1985-09-26,3859.77
1985-09-27,3906.85
1985-09-30,3826.23
1985-10-01,3835.66
1985-10-02,3823.18
1985-10-03,3829.24
1985-10-04,3936.04
1985-10-07,3871.66
1985-10-08,3947.47
1985-10-09,3902.89
1985-10-10,3909.97
1985-10-11,3908.4
1985-10-14,3904.87
1985-10-15,3949.18
1985-10-16,3921.99
1985-10-17,3877.53
1985-10-18,3900.1
1985-10-21,3890.43
1985-10-22,3909.67
1985-10-23,3898.23
1985-10-24,3943.49
1985-10-25,3933.96
1985-10-28,3911.13
1985-10-29,3913.71
1985-10-30,3904.14
1985-10-31,3899.86
1985-11-01,3865.32
1985-11-04,3860.25
1985-11-05,3912.23
1985-11-06,3907.02
1985-11-07,3939.53
1985-11-08,3889.86
1985-11-11,3886.3
1985-11-12,3910.14
1985-11-13,3908.74
1985-11-14,3922.21
1985-11-15,3894.86
1985-11-18,3912.4
1985-11-19,3889.72
1985-11-20,3909.4
1985-11-21,3902.19
1985-11-22,3932.61
1985-11-25,3926.44
1985-11-26,3958.93
1985-11-27,3898.26
1985-11-28,3882.61
1985-11-29,3861.15
1985-12-02,3825.58
1985-12-03,3878.63
1985-12-04,3881.31
1985-12-05,3880.92
1985-12-06,3881.47
1985-12-09,3819.24
1985-12-10,3875.56
1985-12-11,3877.71
1985-12-12,3796.26
1985-12-13,3845.57
1985-12-16,3855.1
1985-12-17,3849.16
1985-12-18,3895.25
1985-12-19,3865.66
1985-12-20,3933.49
1985-12-23,3915.72
1985-12-24,3981.46
1985-12-25,3981.46
1985-12-26,3981.46
1985-12-27,3916.78
1985-12-30,3931.14
1985-12-31,3920.61
1986-01-01,3920.61
1986-01-02,3932.81
1986-01-03,3955.88
1986-01-06,3940.11
1986-01-07,4013.41
1986-01-08,3993.27
1986-01-09,4009.16
1986-01-10,4134.84
1986-01-13,4106.66
1986-01-14,4167.66
1986-01-15,4233.52
1986-01-16,4442.7
1986-01-17,4147.1
1986-01-20,4302.26
1986-01-21,4421.92
1986-01-22,4417.75
1986-01-23,4354.82
1986-01-24,4368.6
1986-01-27,4365.71
1986-01-28,4353.99
1986-01-29,4350.13
1986-01-30,4376.52
1986-01-31,4329.04
1986-02-03,4255.77
1986-02-04,4254.26
1986-02-05,4164.94
1986-02-06,4190.57
1986-02-07,4190.94
1986-02-10,4206.28
1986-02-11,4186.93
1986-02-12,4175.62
1986-02-13,4154.2
1986-02-14,4187.23
1986-02-17,4152.41
1986-02-18,4136.06
1986-02-19,4165.79
1986-02-20,4116.36
1986-02-21,4088.49
1986-02-24,4161.85
1986-02-25,4269.69
1986-02-26,4185.23
1986-02-27,4078.53
1986-02-28,4172.41
1986-03-03,4072.82
1986-03-04,4094.91
1986-03-05,4211.15
1986-03-06,4219.32
1986-03-07,4133.89
1986-03-10,4122.1
1986-03-11,4153.59
1986-03-12,4219.28
1986-03-13,4306.22
1986-03-14,4221.32
1986-03-17,4263.28
1986-03-18,4266.26
1986-03-19,4236.72
1986-03-20,4284.99
1986-03-21,4260.53
1986-03-24,4234.05
1986-03-25,4319.47
1986-03-26,4205.82
1986-03-27,4172.51
1986-03-28,4172.51
1986-03-31,4172.51
1986-04-01,4123.26
1986-04-02,4145.42
1986-04-03,4189.71
1986-04-04,4200.14
1986-04-07,4169.33
1986-04-08,4252.02
1986-04-09,4219.22
1986-04-10,4231.64
1986-04-11,4184.13
1986-04-14,4219.56
1986-04-15,4264.3
1986-04-16,4177.63
1986-04-17,4167.44
1986-04-18,4192.86
1986-04-21,4194.37
1986-04-22,4260.13
1986-04-23,4254.65
1986-04-24,4226.24
1986-04-25,4217.09
1986-04-28,4102.64
1986-04-29,4192.83
1986-04-30,4206.07
1986-05-01,4249.05
1986-05-02,4194.81
1986-05-05,4194.81
1986-05-06,4186.85
1986-05-07,4212.18
1986-05-08,4224.47
1986-05-09,4268.09
1986-05-12,4220.71
1986-05-13,4266.94
1986-05-14,4204.35
1986-05-15,4235.76
1986-05-16,4258.42
1986-05-19,4247.45
1986-05-20,4231.09
1986-05-21,4227.09
1986-05-22,4302.46
1986-05-23,4218.15
1986-05-26,4218.15
1986-05-27,4294.69
1986-05-28,4342.72
1986-05-29,4319.59
1986-05-30,4364.66
1986-06-02,4322.47
1986-06-03,4331.94
1986-06-04,4325.68
1986-06-05,4302.12
1986-06-06,4282.58
1986-06-09,4278.21
1986-06-10,4314.21
1986-06-11,4318.39
1986-06-12,4347.78
1986-06-13,4284.39
1986-06-16,4189.71
1986-06-17,4239.62
1986-06-18,4280.13
1986-06-19,4280.17
1986-06-20,4371.84
1986-06-23,4273.86
1986-06-24,4261.72
1986-06-25,4304.16
1986-06-26,4298.91
1986-06-27,4295.2
1986-06-30,4276.39
1986-07-01,4240.85
1986-07-02,4242.02
1986-07-03,4217.32
1986-07-04,4242.02
1986-07-07,4246.8
1986-07-08,4312.06
1986-07-09,4328.51
1986-07-10,4347.61
1986-07-11,4372.32
1986-07-14,4322.16
1986-07-15,4308.4
1986-07-16,4292.83
1986-07-17,4343.29
1986-07-18,4368.41
1986-07-21,4408.7
1986-07-22,4441.36
1986-07-23,4342.18
1986-07-24,4336.37
1986-07-25,4395.58
1986-07-28,4386.88
1986-07-29,4402.88
1986-07-30,4438.08
1986-07-31,4468.86
1986-08-01,4542.36
1986-08-04,4512.54
1986-08-05,4500.96
1986-08-06,4544.48
1986-08-07,4562.19
1986-08-08,4511.88
1986-08-11,4801.04
1986-08-12,4808.05
1986-08-13,4880.45
1986-08-14,4794.64
1986-08-15,4603.94
1986-08-18,4737.74
1986-08-19,4694.31
1986-08-20,4749.46
1986-08-21,4854.2
1986-08-22,4868.7
1986-08-25,4868.7
1986-08-26,4774.96
1986-08-27,4732.83
1986-08-28,4818.1
1986-08-29,4778.81
1986-09-01,4875.52
1986-09-02,4934.86
1986-09-03,5053.14
1986-09-04,5047.28
1986-09-05,5277.36
1986-09-08,5252.91
1986-09-09,5166.06
1986-09-10,5250.64
1986-09-11,5110.27
1986-09-12,5259.66
1986-09-15,5172.95
1986-09-16,5293.81
1986-09-17,5220.4
1986-09-18,5293.55
1986-09-19,5435.21
1986-09-22,5531.59
1986-09-23,5518.53
1986-09-24,5517.78
1986-09-25,5510.75
1986-09-26,5432.29
1986-09-29,5442.13
1986-09-30,5376.88
1986-10-01,5416.53
1986-10-02,5520.58
1986-10-03,5535.77
1986-10-06,5571.31
1986-10-07,5584.63
1986-10-08,5609.47
1986-10-09,5583.64
1986-10-10,5540.08
1986-10-13,5479.5
1986-10-14,5413.7
1986-10-15,5357.49
1986-10-16,5443.09
1986-10-17,5511.13
1986-10-20,5401.26
1986-10-21,5419.91
1986-10-22,5457.58
1986-10-23,5462.56
1986-10-24,5320.82
1986-10-27,5300.25
1986-10-28,5275.99
1986-10-29,5238.85
1986-10-30,5284.73
1986-10-31,5187.41
1986-11-03,5238.22
1986-11-04,5261.67
1986-11-05,5242.83
1986-11-06,5276.62
1986-11-07,5291.88
1986-11-10,5307.85
1986-11-11,5269.26
1986-11-12,5331.1
1986-11-13,5323.36
1986-11-14,5338.12
1986-11-17,5110.61
1986-11-18,5105.5
1986-11-19,5175.98
1986-11-20,5099.89
1986-11-21,5063.73
1986-11-24,4962.34
1986-11-25,5111.93
1986-11-26,4997.7
1986-11-27,5008.19
1986-11-28,5069.26
1986-12-01,5129.39
1986-12-02,5103.82
1986-12-03,5096.85
1986-12-04,5100.99
1986-12-05,5100.71
1986-12-08,5073.99
1986-12-09,5071.26
1986-12-10,5133.47
1986-12-11,5109.53
1986-12-12,5135.87
1986-12-15,5155.49
1986-12-16,5176.94
1986-12-17,5143.07
1986-12-18,5103.94
1986-12-19,5178.68
1986-12-22,5138.06
1986-12-23,5043.35
1986-12-24,5092.2
1986-12-25,5092.2
1986-12-26,5092.2
1986-12-29,5033.98
1986-12-30,5069.65
1986-12-31,5060.97
1987-01-01,5060.97
1987-01-02,5423.66
1987-01-05,5145.35
1987-01-06,5212.57
1987-01-07,5224.49
1987-01-08,5220.69
1987-01-09,5212.28
1987-01-12,5283.8
1987-01-13,5317.9
1987-01-14,5341.66
1987-01-15,5391.39
1987-01-16,5158.99
1987-01-19,5411.63
1987-01-20,5405.51
1987-01-21,5284.59
1987-01-22,5317.99
1987-01-23,5340.56
1987-01-26,5327.92
1987-01-27,5262.37
1987-01-28,5290.43
1987-01-29,5293.04
1987-01-30,5264.7
1987-02-02,5241.85
1987-02-03,5256.41
1987-02-04,5233.73
1987-02-05,5219.03
1987-02-06,5284.91
1987-02-09,5264.15
1987-02-10,5194.55
1987-02-11,5248.47
1987-02-12,5237.54
1987-02-13,5222.52
1987-02-16,5235.52
1987-02-17,5148.31
1987-02-18,5066.05
1987-02-19,5113.75
1987-02-20,5172.7
1987-02-23,5223.3
1987-02-24,5190.89
1987-02-25,5289.28
1987-02-26,5248.05
1987-02-27,5202.44
1987-03-02,5143.59
1987-03-03,5239.8
1987-03-04,5323.74
1987-03-05,5276.2
1987-03-06,5220.32
1987-03-09,5202.77
1987-03-10,5234.76
1987-03-11,5250.68
1987-03-12,5284.25
1987-03-13,5264.66
1987-03-16,5245.36
1987-03-17,5218.83
1987-03-18,5179.9
1987-03-19,5189.26
1987-03-20,5246.78
1987-03-23,5212.61
1987-03-24,5243.82
1987-03-25,5297.68
1987-03-26,5265.74
1987-03-27,5196.22
1987-03-30,5358.9
1987-03-31,5419.54
1987-04-01,5401.74
1987-04-02,5386.17
1987-04-03,5318.16
1987-04-06,5416.32
1987-04-07,5359.02
1987-04-08,5399.07
1987-04-09,5381.55
1987-04-10,5358.07
1987-04-13,5479.28
1987-04-14,5645.73
1987-04-15,5665.69
1987-04-16,5480.6
1987-04-17,5480.6
1987-04-20,5480.6
1987-04-21,5743.03
1987-04-22,5702.76
1987-04-23,5735.05
1987-04-24,5823.96
1987-04-27,5871.41
1987-04-28,5773.73
1987-04-29,5670.49
1987-04-30,5734.45
1987-05-01,5763.42
1987-05-04,5763.42
1987-05-05,5750.24
1987-05-06,5676.56
1987-05-07,5712.97
1987-05-08,5752.87
1987-05-11,5749.56
1987-05-12,5820.62
1987-05-13,5818.39
1987-05-14,5796.01
1987-05-15,5891.56
1987-05-18,6070.19
1987-05-19,5927.3
1987-05-20,5993.6
1987-05-21,5923.84
1987-05-22,5881.77
1987-05-25,5881.77
1987-05-26,5771.79
1987-05-27,5814.2
1987-05-28,5811.47
1987-05-29,5758.33
1987-06-01,5640.13
1987-06-02,5775.45
1987-06-03,5778.45
1987-06-04,5808.05
1987-06-05,5790.94
1987-06-08,5793.29
1987-06-09,5722.77
1987-06-10,5793.72
1987-06-11,5802.78
1987-06-12,5828.02
1987-06-15,5787.22
1987-06-16,5829.71
1987-06-17,5779.23
1987-06-18,5809.47
1987-06-19,5889.37
1987-06-22,5631.23
1987-06-23,5680.94
1987-06-24,5611.38
1987-06-25,5667.61
1987-06-26,5806.43
1987-06-29,5758.82
1987-06-30,5727.76
1987-07-01,5726.88
1987-07-02,5744.6
1987-07-03,5734.68
1987-07-06,5665.09
1987-07-07,5710.36
1987-07-08,5747.83
1987-07-09,5771.89
1987-07-10,5764.81
1987-07-13,5741.7
1987-07-14,5818.75
1987-07-15,5815.95
1987-07-16,5863.09
1987-07-17,5910.04
1987-07-20,5910.68
1987-07-21,5923.88
1987-07-22,5956.01
1987-07-23,5893.57
1987-07-24,5852.55
1987-07-27,5881.66
1987-07-28,5936.34
1987-07-29,5958.42
1987-07-30,5966.14
1987-07-31,5938.18
1987-08-03,6089.64
1987-08-04,6271.79
1987-08-05,6141.02
1987-08-06,6137.01
1987-08-07,6089.9
1987-08-10,6015.63
1987-08-11,6032.62
1987-08-12,6041.0
1987-08-13,6054.21
1987-08-14,5971.27
1987-08-17,5826.51
1987-08-18,5888.28
1987-08-19,5922.13
1987-08-20,5919.91
1987-08-21,5957.4
1987-08-24,5962.51
1987-08-25,5982.61
1987-08-26,5957.74
1987-08-27,5941.21
1987-08-28,5870.47
1987-08-31,5870.47
1987-09-01,5855.59
1987-09-02,5958.95
1987-09-03,5932.22
1987-09-04,5991.17
1987-09-07,5919.4
1987-09-08,5857.96
1987-09-09,5931.39
1987-09-10,5933.97
1987-09-11,5991.1
1987-09-14,5871.14
1987-09-15,5943.2
1987-09-16,5939.84
1987-09-17,5950.73
1987-09-18,5921.99
1987-09-21,5933.75
1987-09-22,5980.0
1987-09-23,6000.78
1987-09-24,6041.77
1987-09-25,5988.21
1987-09-28,5931.36
1987-09-29,6003.44
1987-09-30,5954.31
1987-10-01,5972.89
1987-10-02,6011.57
1987-10-05,5903.02
1987-10-06,5964.66
1987-10-07,5976.41
1987-10-08,5959.48
1987-10-09,5879.62
1987-10-12,5976.08
1987-10-13,5996.57
1987-10-14,5980.28
1987-10-15,6061.07
1987-10-16,6047.16
1987-10-19,6211.07
1987-10-20,6059.27
1987-10-21,6064.42
1987-10-22,6126.85
1987-10-23,5966.24
1987-10-26,5979.0
1987-10-27,6108.87
1987-10-28,6148.85
1987-10-29,6142.54
1987-10-30,6078.5
1987-11-02,6031.54
1987-11-03,6017.62
1987-11-04,6034.47
1987-11-05,5850.03
1987-11-06,6030.45
1987-11-09,5861.54
1987-11-10,5898.24
1987-11-11,5981.07
1987-11-12,6076.31
1987-11-13,5979.35
1987-11-16,5988.97
1987-11-17,6025.26
1987-11-18,6007.61
1987-11-19,6005.03
1987-11-20,6021.36
1987-11-23,6057.61
1987-11-24,6174.74
1987-11-25,6159.17
1987-11-26,6175.11
